"writer","childLabel","parentLabel","spouseLabel"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kangxi Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kangxi Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kangxi Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kangxi Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kangxi Emperor","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kaykhusraw II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kim Il-sung","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Krzysztof Mikołaj ""the Thunderbolt"" Radziwiłł","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Krzysztof Mikołaj ""the Thunderbolt"" Radziwiłł","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lazar of Serbia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lazar of Serbia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lazar of Serbia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Lazar of Serbia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold II, Margrave of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold V, Duke of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leopold V, Duke of Austria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louis I de Bourbon, prince de Condé","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Louis I de Bourbon, prince de Condé","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus, Duke of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus, Duke of Saxony","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus III of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus III of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus III of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mergentheim","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mikhail Mikhailovich Golitsyn","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mohammed IV of Morocco","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Murad II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Muwatalli II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Napoleon III of France","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Oswald of Northumbria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Otto of Nordheim","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Otto of Nordheim","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottokar II of Bohemia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottokar II of Bohemia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter I Csák","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Prince Friedrich Karl of Prussia (1828-1885)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ramshah Tanwar","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard of York, 3rd Duke of York","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard of York, 3rd Duke of York","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Shimazu Iehisa","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sigurd II of Norway","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Spencer Compton, 2nd Earl of Northampton","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Stephen V of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Stephen V of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Stephen V of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Stephen V of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Francis, Prince of Carignano","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Francis, Prince of Carignano","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas Francis, Prince of Carignano","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Thomas de Ros, 9th Baron de Ros","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Valdemar of Sweden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Vuk Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Vuk Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Vytautas the Great","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Walter IV of Brienne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Walter V of Brienne","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Marshal, 1st Earl of Pembroke","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Marshal, 1st Earl of Pembroke","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Marshal, 1st Earl of Pembroke","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William Marshal, 1st Earl of Pembroke","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William de Beauchamp, 9th Earl of Warwick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William de Beauchamp, 9th Earl of Warwick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"William de la Pole, 1st Duke of Suffolk","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Zheng Zhilong","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Đurađ Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Đurađ Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Đurađ Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Đurađ Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Đurađ Branković","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bermudo I of Asturias","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Cambyses I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles II of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles I Louis, Elector Palatine","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles I Louis, Elector Palatine","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Chlothar I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constans II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constans II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constans II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constantine the Great","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dagobert I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eberhard II, Count of the Mark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Emperor Xuanzong of Jin","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Euthydemus I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick William I, Elector of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Géza II of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Géza II of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Géza II of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Géza II of Hungary","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry VI of Luxembourg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Iyasu II of Ethiopia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John I, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John I, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Julius Francis, Duke of Saxe-Lauenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"King Huan of Zhou","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Konrad I of Masovia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leszek I the White","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Magnus Maximus","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mehmed II","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Merovech","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Michael I Rangabe","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Muslim ibn Aqeel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Narasimhavarman I","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Nicholas I of Montenegro","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Petar Vukotić","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Philip the Arab","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rodrigo of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Siward, Earl of Northumbria","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Sun Jian","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Tokhtamysh","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Uthiyan Cheralathan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Waleran I of Luxembourg, Lord of Ligny","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Waleran I of Luxembourg, Lord of Ligny","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Walter de Lacy, Lord of Meath","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ögedei Khan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ögedei Khan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ögedei Khan","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice d'Avesnes","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Baden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Baden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Bourbon (1320-1383)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Brandenburg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Burgundy, Lady of Bourbon","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Béziers","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Castile (1242-1303)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Hungary, Dauphine of Viennois","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Portugal (1430-1506)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Portugal (1504-1538)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Rethel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Sicily, Latin Empress","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Sicily (1326–1365)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Silesia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrice of Viennois","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrix de Vesci","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrix of Andechs-Merania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrix of Andechs-Merania","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrix of Świdnica","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatrix of Świdnica","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatriz Enríquez de Arana","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Beatriz of Portugal (1430-1506)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bianca of Savoy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bianca of Savoy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Brittany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Brittany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Brittany","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Blanche of Namur","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bolko I the Strict","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bolko I the Strict","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Bolko I the Strict","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Béatrice of Vermandois","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Charles I of Naples","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Christoph I, Margrave of Baden","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Clementia of Zähringen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Constance, Queen of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Daniel Augustus Beaufort","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Diana Beauclerk, Duchess of St Albans","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Bridges","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Bridges","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Payne Whitney","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Dorothy Payne Whitney","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Edwin Hatch","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Edwin Hatch","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Edwin Hatch","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Eleanor of Provence","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Carinthia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Carinthia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Meissen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Meissen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Meissen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Meissen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Elisabeth of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Emmanuel Philibert, Duke of Savoy","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ercole I d'Este, Duke of Ferrara","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Evelyn Hatch","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ferdinand I of Portugal","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick V, Burgrave of Nuremberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick V, Burgrave of Nuremberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick V, Burgrave of Nuremberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Frederick V, Burgrave of Nuremberg","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Gunhilda of Denmark","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry II, Duke of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Somerset, 2nd Duke of Beaufort","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Henry Somerset, 2nd Duke of Beaufort","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Herman II, Count of Weimar-Orlamünde","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Herman II, Count of Weimar-Orlamünde","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ivo de Vesci","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Birnie Philip","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Birnie Philip","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John Birnie Philip","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"John II, Count Palatine of Simmern","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Kunigunde of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leonard Knight Elmhirst","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Leonor Telles de Meneses","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maddalena Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maddalena Visconti","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Manuel of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Manuel of Castile","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret Beaufort, Countess of Richmond and Derby","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret II, Countess of Hainault","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret II, Countess of Hainaut","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret of Bourbon (1211–1256)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Margaret of Brabant","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon (1482-1517)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon (1482-1517)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Maria of Aragon (1482-1517)","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Brittany, Countess of Saint-Pol","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Marie of Hohenstaufen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Avesnes","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Avesnes","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mary of Avesnes","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mastino II della Scala","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mastino II della Scala","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Mayor Guillén de Guzmán","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottilie of Katzenelnbogen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottilie of Katzenelnbogen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottilie of Katzenelnbogen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottilie of Katzenelnbogen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Ottilie of Katzenelnbogen","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Otto V, Margrave of Brandenburg-Salzwedel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Otto V, Margrave of Brandenburg-Salzwedel","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter II of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter II of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Peter II of Sicily","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Philip of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Philip of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Philip of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Philip of Swabia","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Queen Juliana of the Netherlands","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard de Beauchamp, 13th Earl of Warwick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richard de Beauchamp, 13th Earl of Warwick","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Richenza of Northeim","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Robert, Count of Clermont","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rudolph Chambers Lehmann","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rupert II, Elector Palatine","Geoffrey A. Landis"
"http://dbpedia.org/resource/Mary_Turzillo",,"Rupert of Germany","Geoffrey A. Landis"
