"writer","birthPlaceLabel","nationality","country","deathPlaceLabel"
"http://dbpedia.org/resource/Yamada_Waka","Yokosuka (city)",,,"Japan"
"http://dbpedia.org/resource/Margaret_Oliphant","Wallyford",,,"London"
"http://dbpedia.org/resource/John_Milton","Cheapside",,,"London"
"http://dbpedia.org/resource/Arun_Kolatkar","Kolhapur",,,"Maharashtra"
"http://dbpedia.org/resource/Asaf_Ali_Asghar_Fyzee","Bombay Presidency",,,"Maharashtra"
"http://dbpedia.org/resource/Asaf_Ali_Asghar_Fyzee","Bombay Presidency",,,"Mumbai"
"http://dbpedia.org/resource/Herbert_Asbury","Farmington, Missouri",,,"New York City"
"http://dbpedia.org/resource/Sholem_Aleichem","Pereiaslav-Khmelnytskyi",,,"New York City"
"http://dbpedia.org/resource/Guillaume_Apollinaire","Kingdom of Italy (1861–1946)",,,"Paris"
"http://dbpedia.org/resource/Arnaldo_Calveyra","Entre Ríos Province",,,"Paris"
"http://dbpedia.org/resource/Albert_Cossery","Cairo, Egypt",,,"Paris"
"http://dbpedia.org/resource/André_Chamson","Gard",,,"Paris"
"http://dbpedia.org/resource/Ivan_Yefremov","Saint Petersburg Governorate",,,"Saint Petersburg"
"http://dbpedia.org/resource/Ivan_Yefremov","Gatchinsky District",,,"Saint Petersburg"
"http://dbpedia.org/resource/Ivan_Yefremov","Vyritsa",,,"Saint Petersburg"
"http://dbpedia.org/resource/Pedro_Antonio_de_Alarcón","Kingdom of Granada (Crown of Castile)",,,"Spain"
"http://dbpedia.org/resource/Lucy_Maud_Montgomery","New London, Prince Edward Island",,,"Toronto"
"http://dbpedia.org/resource/Sholem_Aleichem","Pereiaslav-Khmelnytskyi",,,"United States"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Kiev Governorate",,,"Kiev"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Makhnivka, Koziatyn Raion",,,"Kiev"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Makhnovka (Komsomolske Village)",,,"Kiev"
"http://dbpedia.org/resource/Mihai_Eminescu","Moldavia",,,"Kingdom of Romania"
"http://dbpedia.org/resource/Lucy_Maud_Montgomery","New London, Prince Edward Island",,,"Ontario"
"http://dbpedia.org/resource/Yamada_Waka","Yokosuka, Kanagawa",,,"Tokyo"
"http://dbpedia.org/resource/Yamada_Waka","Yokosuka (city)",,,"Tokyo"
"http://dbpedia.org/resource/Pedro_Antonio_de_Alarcón","Kingdom of Granada (Crown of Castile)",,,"Madrid"
"http://dbpedia.org/resource/Albert_Cossery","Cairo, Egypt",,,"Paris, France"
"http://dbpedia.org/resource/James_A._Michener","Bucks County, Pennsylvania",,,"Austin, Texas"
"http://dbpedia.org/resource/Matthias_Claudius","Reinfeld, Holstein",,,"Hamburg"
"http://dbpedia.org/resource/Alexander_Artemiev","Cheboksary",,,"USSR"
"http://dbpedia.org/resource/Ivan_Yefremov","Saint Petersburg Governorate",,,"USSR"
"http://dbpedia.org/resource/Ivan_Yefremov","Gatchinsky District",,,"USSR"
"http://dbpedia.org/resource/Ivan_Yefremov","Vyritsa",,,"USSR"
"http://dbpedia.org/resource/Standish_James_O'Grady","Castletown, County Cork",,,"Hampshire"
"http://dbpedia.org/resource/Rubén_Darío","Matagalpa",,,"León, Nicaragua"
"http://dbpedia.org/resource/Rubén_Darío","Ciudad Darío",,,"León, Nicaragua"
"http://dbpedia.org/resource/Patrick_Hamilton_(writer)","Hassocks",,,"Norfolk"
"http://dbpedia.org/resource/Sándor_Petőfi","Austrian Empire",,,"Romania"
"http://dbpedia.org/resource/Sándor_Petőfi","Kiskőrös",,,"Romania"
"http://dbpedia.org/resource/May_and_Mina_Moore","Wainui","Australian",,"Pittwater"
"http://dbpedia.org/resource/Pender_Hodge_Cudlip","Porthleven","British",,"Sparkwell"
"http://dbpedia.org/resource/Sinclair_Ross","Shellbrook, Saskatchewan","Canadian",,"Vancouver, British Columbia"
"http://dbpedia.org/resource/Anthony_Burgess","Harpurhey","English",,"St John's Wood"
"http://dbpedia.org/resource/Antonio_Alatorre","Autlán, Jalisco","Mexican",,"Mexico City"
"http://dbpedia.org/resource/Jeremias_Gotthelf","Murten","Swiss",,"Lützelflüh"
"http://dbpedia.org/resource/Henry_Fielding","Sharpham","English",,"Kingdom of Portugal"
"http://dbpedia.org/resource/Alexandro_Martínez_Camberos","Durango City","Mexican",,"Mexico City"
"http://dbpedia.org/resource/Alfred_Döblin","Province of Pomerania (1815–1945)","German, French",,"West Germany"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Alappuzha","Indian",,"Kottayam"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Travancore","Indian",,"Kottayam"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Edathua","Indian",,"Kottayam"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Alappuzha","Indian",,"Pampady"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Travancore","Indian",,"Pampady"
"http://dbpedia.org/resource/Ponkunnam_Varkey","Edathua","Indian",,"Pampady"
"http://dbpedia.org/resource/Albert_Guinon","2nd arrondissement of Paris",,"http://dbpedia.org/resource/France","14th arrondissement of Paris"
"http://dbpedia.org/resource/Vladimir_Mayakovsky","Kutaisi Governorate",,,"Soviet Union"
"http://dbpedia.org/resource/Alexander_Stepanovich_Yakovlev","Volsk",,,"Soviet Union"
"http://dbpedia.org/resource/Alexander_Stepanovich_Yakovlev","Saratov Governorate",,,"Soviet Union"
"http://dbpedia.org/resource/James_A._Michener","Bucks County, Pennsylvania",,,"Texas"
"http://dbpedia.org/resource/Anuradha_Ramanan","Madras Presidency",,,"Chennai"
"http://dbpedia.org/resource/Anuradha_Ramanan","Thanjavur",,,"Chennai"
"http://dbpedia.org/resource/Alba_Calderón","Esmeraldas, Ecuador",,,"Ecuador"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Kiev Governorate",,,"Russian Empire"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Makhnivka, Koziatyn Raion",,,"Russian Empire"
"http://dbpedia.org/resource/Volodymyr_Antonovych","Makhnovka (Komsomolske Village)",,,"Russian Empire"
"http://dbpedia.org/resource/Vijaya_Lakshmi_Pandit","Allahabad",,,"Uttar Pradesh"
"http://dbpedia.org/resource/Vijaya_Lakshmi_Pandit","North-Western Provinces",,,"Uttar Pradesh"
"http://dbpedia.org/resource/Alexandros_Rizos_Rangavis","Constantinople",,,"Athens"
"http://dbpedia.org/resource/Panait_Cerna","Cerna, Tulcea",,,"Leipzig"
"http://dbpedia.org/resource/Antonio_de_Ferraris","Apulia",,,"Kingdom of Naples"
"http://dbpedia.org/resource/Margaret_Oliphant","Wallyford",,,"Wimbledon, London"
"http://dbpedia.org/resource/Martin_H._Greenberg","South Beach, Florida",,,"Green Bay, Wisconsin"
"http://dbpedia.org/resource/Grigore_Cugler","Roznov, Neamţ",,,"Lima"
"http://dbpedia.org/resource/Nathan_Alterman","Congress Poland",,,"Tel Aviv"
"http://dbpedia.org/resource/Alba_Calderón","Esmeraldas, Ecuador",,,"Guayaquil"
"http://dbpedia.org/resource/Shmuel_Ben-Artzi","Biłgoraj",,,"Jerusalem"
"http://dbpedia.org/resource/Arjen_Arî","Nusaybin",,,"Diyarbakır"
"http://dbpedia.org/resource/Antonio_de_Ferraris","Apulia",,,"Lecce"
"http://dbpedia.org/resource/Patrick_Hamilton_(writer)","Hassocks",,,"Sheringham"
"http://dbpedia.org/resource/Sándor_Petőfi","Austrian Empire",,,"Sighișoara"
"http://dbpedia.org/resource/Sándor_Petőfi","Kiskőrös",,,"Sighișoara"
"http://dbpedia.org/resource/Duiliu_Zamfirescu","Vrancea County",,,"Agapia"
"http://dbpedia.org/resource/Duiliu_Zamfirescu","Dumbrăveni, Vrancea",,,"Agapia"
"http://dbpedia.org/resource/Jacques_Prévert","Neuilly-sur-Seine",,,"Omonville-la-Petite"
"http://dbpedia.org/resource/Anne_Duguël","Ixelles",,,"Puycelsi"
"http://dbpedia.org/resource/Arjen_Arî","Nusaybin",,,"Diyarbakir"
"http://dbpedia.org/resource/Arun_Kolatkar","Kolhapur",,,"Pune"
"http://dbpedia.org/resource/Alexandros_Rizos_Rangavis","Constantinople",,,"Kingdom of Greece"
"http://dbpedia.org/resource/Anvar_Mammadkhanli","Goychay (city)",,,"Baku"
"http://dbpedia.org/resource/James_A._Michener","Bucks County, Pennsylvania",,,"Austin"
"http://dbpedia.org/resource/Standish_James_O'Grady","Castletown, County Cork",,,"Shanklin"
"http://dbpedia.org/resource/Alexander_Artemiev","Cheboksary",,,"Cheboksary"
"http://dbpedia.org/resource/Standish_James_O'Grady","Castletown, County Cork",,,"Isle of Wight"
"http://dbpedia.org/resource/Sándor_Petőfi","Austrian Empire",,,"Austrian Empire"
"http://dbpedia.org/resource/Sándor_Petőfi","Kiskőrös",,,"Austrian Empire"
"http://dbpedia.org/resource/Sándor_Petőfi","Austrian Empire",,,"Albești, Mureș"
"http://dbpedia.org/resource/Sándor_Petőfi","Kiskőrös",,,"Albești, Mureș"
"http://dbpedia.org/resource/Antonio_de_Ferraris","Apulia",,,"Apulia"
"http://dbpedia.org/resource/Rubén_Darío","Matagalpa",,,"Santo Tomas, Batangas"
"http://dbpedia.org/resource/Rubén_Darío","Ciudad Darío",,,"Santo Tomas, Batangas"
"http://dbpedia.org/resource/Alexander_Artemiev","Cheboksary",,,"Chuvashia"
"http://dbpedia.org/resource/Sándor_Petőfi","Austrian Empire",,,"Grand Principality of Transylvania"
"http://dbpedia.org/resource/Sándor_Petőfi","Kiskőrös",,,"Grand Principality of Transylvania"
"http://dbpedia.org/resource/Matthias_Claudius","Reinfeld, Holstein",,,"Free and Hanseatic City of Hamburg"
"http://dbpedia.org/resource/Anupama_Niranjana","Dharwad","Indian","http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Atsuko_Asano_(writer)","Mimasaka, Okayama (town)","Japan","http://dbpedia.org/resource/Japan",
"http://dbpedia.org/resource/James_Alan_Gardner","Bradford, Ontario","Canadian","http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Kathleen_Winter","Bill Quay","Canadian",,
"http://dbpedia.org/resource/Nevada_Barr","Yerington, Nevada","American",,
"http://dbpedia.org/resource/Annie_Hall_Cudlip","Aldeburgh","British",,
"http://dbpedia.org/resource/Annie_Othen","Hornchurch","British",,
"http://dbpedia.org/resource/Antonio_Rodríguez_Salvador","Sancti Spíritus","Cuban",,
"http://dbpedia.org/resource/Robert_Rankin","Parsons Green","British",,
"http://dbpedia.org/resource/Shakeel_Badayuni","Badayun","Indian",,
"http://dbpedia.org/resource/Shakeel_Badayuni","Budaun","Indian",,
"http://dbpedia.org/resource/Tim_Bowler","Leigh-on-Sea","British",,
"http://dbpedia.org/resource/O._V._Vijayan","Madras Presidency","Indian",,
"http://dbpedia.org/resource/O._V._Vijayan","Palakkad","Indian",,
"http://dbpedia.org/resource/Arjen_Lubach","Lutjegast","Dutch",,
"http://dbpedia.org/resource/Joe_Hill_(writer)","Hermon, Maine","American",,
"http://dbpedia.org/resource/Jon_Lucas","Summit, New Jersey","American",,
"http://dbpedia.org/resource/Bruce_Sterling","Brownsville, Texas","American",,
"http://dbpedia.org/resource/Albert_Dormer","Greenwich","British",,
"http://dbpedia.org/resource/Michael_Robotham","Casino, New South Wales","Australian",,
"http://dbpedia.org/resource/Don_Maitz","Plainville, Connecticut","American",,
"http://dbpedia.org/resource/Anne_Rivers_Siddons","Fairburn, Georgia","American",,
"http://dbpedia.org/resource/Madhu_Muttam","Haripad",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Aldo_Busi","Montichiari",,"http://dbpedia.org/resource/Italy",
"http://dbpedia.org/resource/Sharon_Pollock","Fredericton",,,
"http://dbpedia.org/resource/Eduard_Limonov","Dzerzhinsk, Russia",,,
"http://dbpedia.org/resource/Chike_Obi","Anambra State",,,
"http://dbpedia.org/resource/John_Rechy","El Paso",,,
"http://dbpedia.org/resource/Anuradha_Sharma_Pujari","Jorhat",,,
"http://dbpedia.org/resource/Brian_Aldiss","East Dereham",,,
"http://dbpedia.org/resource/Anura_Horatious","Colombo, Sri Lanka",,,
"http://dbpedia.org/resource/Tanwir_Phool","Muzaffarpur",,,
"http://dbpedia.org/resource/Anne_Laurel_Carter","Don Mills",,,
"http://dbpedia.org/resource/Alexei_Sholokhov","Cherkessk",,,
"http://dbpedia.org/resource/Viktor_Suvorov","Primorsky Krai",,,
"http://dbpedia.org/resource/Dacia_Maraini","Fiesole",,,
"http://dbpedia.org/resource/Annie_Finch","New York (U.S. state)",,,
"http://dbpedia.org/resource/Jennifer_A._Nielsen","Northern Utah",,,
"http://dbpedia.org/resource/Sherman_Alexie","Wellpinit, Washington",,,
"http://dbpedia.org/resource/Lillian_Hellman","New Orleans","American",,"Massachusetts"
"http://dbpedia.org/resource/Lillian_Hellman","New Orleans","American",,"Tisbury, Massachusetts"
"http://dbpedia.org/resource/Arnulfo_Trejo","Mexico","American",,"United States"
"http://dbpedia.org/resource/Arnulfo_Trejo","Durango","American",,"United States"
"http://dbpedia.org/resource/Arnulfo_Trejo","Mexico","American",,"Tucson, Arizona"
"http://dbpedia.org/resource/Arnulfo_Trejo","Durango","American",,"Tucson, Arizona"
"http://dbpedia.org/resource/Michael_O'Donoghue","New York (state)","American",,"New York (state)"
"http://dbpedia.org/resource/Michael_O'Donoghue","New York (state)","American",,"New York City"
"http://dbpedia.org/resource/Michael_O'Donoghue","New York (state)","American",,"United States"
"http://dbpedia.org/resource/Arthur_Bayldon","England","English/Australian",,"Australia"
"http://dbpedia.org/resource/Arthur_Bayldon","England","English/Australian",,"Randwick, New South Wales"
"http://dbpedia.org/resource/Jules_Michelet","Paris","French",,"Hyères"
"http://dbpedia.org/resource/Jean_de_Brunhoff","France","French",,"France"
"http://dbpedia.org/resource/Jean_de_Brunhoff","Paris","French",,"France"
"http://dbpedia.org/resource/Jean_de_Brunhoff","France","French",,"Paris"
"http://dbpedia.org/resource/Jean_de_Brunhoff","Paris","French",,"Paris"
"http://dbpedia.org/resource/Jean_de_Brunhoff","France","French",,"Montana, Switzerland"
"http://dbpedia.org/resource/Jean_de_Brunhoff","Paris","French",,"Montana, Switzerland"
"http://dbpedia.org/resource/Razia_Butt","Pakistan","Pakistani",,"Pakistan"
"http://dbpedia.org/resource/Razia_Butt","Rawalpindi","Pakistani",,"Pakistan"
"http://dbpedia.org/resource/Razia_Butt","Pakistan","Pakistani",,"Lahore"
"http://dbpedia.org/resource/Razia_Butt","Rawalpindi","Pakistani",,"Lahore"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Rio de Janeiro (state)","Portuguese Empire",,"Lisbon"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Rio de Janeiro (state)","Portuguese Empire",,"Kingdom of Portugal"
"http://dbpedia.org/resource/Jules_Barbey_d'Aurevilly","Normandy","French",,"Paris"
"http://dbpedia.org/resource/Barton_Currie","New York City","American",,"Philadelphia, Pennsylvania"
"http://dbpedia.org/resource/Annette_Kolb","Munich",,"http://dbpedia.org/resource/Germany","Munich"
"http://dbpedia.org/resource/Phillipe-Ignace_François_Aubert_de_Gaspé","Quebec City",,"http://dbpedia.org/resource/Canada","Halifax, Nova Scotia"
"http://dbpedia.org/resource/Bai_Juyi","China",,,"Henan"
"http://dbpedia.org/resource/Philippe-Joseph_Aubert_de_Gaspé","Quebec City",,,"Quebec City"
"http://dbpedia.org/resource/Anne_Whateley","Warwickshire",,,"Warwickshire"
"http://dbpedia.org/resource/Anni_Blomqvist","Åland Islands",,,"Åland Islands"
"http://dbpedia.org/resource/Bai_Juyi","China",,,"China"
"http://dbpedia.org/resource/Celadet_Bedir_Khan","Istanbul",,,"Damascus"
"http://dbpedia.org/resource/Denise_Robins","London",,,"England"
"http://dbpedia.org/resource/George_Markstein","Berlin",,,"England"
"http://dbpedia.org/resource/Frederick_J._Jackson","Pittsburgh, Pennsylvania",,,"Hollywood"
"http://dbpedia.org/resource/Baldev_Mishra","India",,,"India"
"http://dbpedia.org/resource/Roland_Bainton","Ilkeston",,,"New Haven, Connecticut"
"http://dbpedia.org/resource/Niven_Busch","New York City",,,"San Francisco"
"http://dbpedia.org/resource/Celadet_Bedir_Khan","Istanbul",,,"Syria"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Pleasant Ridge, Michigan",,,"United States"
"http://dbpedia.org/resource/Bo_Yang","Henan",,,"Taipei"
"http://dbpedia.org/resource/Bo_Yang","Henan",,,"Taiwan"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Pleasant Ridge, Michigan",,,"California"
"http://dbpedia.org/resource/Anni_Blomqvist","Åland Islands",,,"Finland"
"http://dbpedia.org/resource/Peter_von_Bagh","Helsinki",,,"Finland"
"http://dbpedia.org/resource/Frederick_J._Jackson","Pittsburgh, Pennsylvania",,,"Hollywood, California"
"http://dbpedia.org/resource/Ronald_Firbank","London",,,"Rome"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Pleasant Ridge, Michigan",,,"Santa Monica, California"
"http://dbpedia.org/resource/Pavel_Annenkov","Moscow",,,"Dresden"
"http://dbpedia.org/resource/Bo_Yang","Henan",,,"Xindian District"
"http://dbpedia.org/resource/Pavel_Annenkov","Moscow",,,"German Empire"
"http://dbpedia.org/resource/Anne_Whateley","Warwickshire",,,"Kingdom of England"
"http://dbpedia.org/resource/Bai_Juyi","China",,,"Luoyang"
"http://dbpedia.org/resource/Barbara_W._Tuchman","New York City",,,"Greenwich, Connecticut"
"http://dbpedia.org/resource/Martha_Cecilia","Dapitan",,,"Bulacan"
"http://dbpedia.org/resource/Martha_Cecilia","Philippines",,,"Bulacan"
"http://dbpedia.org/resource/Anni_Blomqvist","Åland Islands",,,"Vårdö"
"http://dbpedia.org/resource/Baldev_Mishra","India",,,"Bangaon, Bihar"
"http://dbpedia.org/resource/Bo_Yang","Henan",,,"Taipei County"
"http://dbpedia.org/resource/Juan_José_Arreola","Ciudad Guzmán",,,"Nayarit"
"http://dbpedia.org/resource/Anne_W._Armstrong","Grand Rapids, Michigan",,,"Abingdon, Virginia"
"http://dbpedia.org/resource/Martha_Cecilia","Dapitan",,,"Meycauayan"
"http://dbpedia.org/resource/Martha_Cecilia","Philippines",,,"Meycauayan"
"http://dbpedia.org/resource/Barbara_Stephens_(journalist)","New York (state)",,,
"http://dbpedia.org/resource/Christopher_B._Landon","Los Angeles","American",,
"http://dbpedia.org/resource/David_Levithan","Short Hills, New Jersey","American",,
"http://dbpedia.org/resource/Tom_Robbins","North Carolina","American",,
"http://dbpedia.org/resource/Tim_Cowlishaw","Tulsa, Oklahoma","American",,
"http://dbpedia.org/resource/Jagannatha_Dasa_(Odia_poet)","India","n",,
"http://dbpedia.org/resource/Baba_Mohammad_Yahya_Khan","Pakistan","Pakistani/British",,
"http://dbpedia.org/resource/Babi_Dewet","Rio de Janeiro (state)","Brazilian",,
"http://dbpedia.org/resource/Bhalchandra_Nemade","Maharashtra","Indian",,
"http://dbpedia.org/resource/Hiroyuki_Morioka","Kobe","Japanese",,
"http://dbpedia.org/resource/Hiroyuki_Morioka","Japan","Japanese",,
"http://dbpedia.org/resource/Barbara_Paul","Maysville, Kentucky","American",,
"http://dbpedia.org/resource/Barbara_Wood","Warrington","United States",,
"http://dbpedia.org/resource/Barbara_Zitwer","New York City","American",,
"http://dbpedia.org/resource/Bryan_Burrough","Tennessee","American",,
"http://dbpedia.org/resource/Barun_Roy","India","Indian",,
"http://dbpedia.org/resource/Annette_Lapointe","Saskatoon",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Annette_Lapointe","Canada",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Gianluca_Arrighi","Italy",,"http://dbpedia.org/resource/Italy",
"http://dbpedia.org/resource/Kristen_Thomson","Canada",,"http://dbpedia.org/resource/Canada",
"http://dbpedia.org/resource/Muthukulam_Raghavan_Pillai","India",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Bashir_Badr","India",,"http://dbpedia.org/resource/India",
"http://dbpedia.org/resource/Atiqul_Haque_Chowdhury","Bangladesh",,,
"http://dbpedia.org/resource/Yang_Mo","Beijing",,,
"http://dbpedia.org/resource/Henry_M._Eichner","Cleveland, Ohio",,,
"http://dbpedia.org/resource/Kristin_Cast","Oklahoma",,,
"http://dbpedia.org/resource/Pattukkottai_Prabakar","Tamil Nadu",,,
"http://dbpedia.org/resource/Kristin_Cast","Tulsa, Oklahoma",,,
"http://dbpedia.org/resource/Jo_Bannister","Rochdale",,,
"http://dbpedia.org/resource/Anne_Weber","Offenbach am Main",,,
"http://dbpedia.org/resource/Valery_Babich","Ukrainian SSR",,,
"http://dbpedia.org/resource/Attoor_Ravi_Varma","Kerala",,,
"http://dbpedia.org/resource/Valery_Babich","Zaporizhia",,,
"http://dbpedia.org/resource/Jalal_Barzanji","Arbil",,,
"http://dbpedia.org/resource/Annelies_Verbeke","Dendermonde",,,
"http://dbpedia.org/resource/Attila_F._Balázs","Târgu Mureș",,,
"http://dbpedia.org/resource/Ed_Hula","Tarrytown, New York",,,
"http://dbpedia.org/resource/Annelies_Verbeke","Londerzeel",,,
"http://dbpedia.org/resource/Baldur_Ragnarsson","Reyðarfjörður",,,
"http://dbpedia.org/resource/Drew_Karpyshyn","Alberta",,,
"http://dbpedia.org/resource/Annelies_Verbeke","Belgium",,,
"http://dbpedia.org/resource/Arthur_Baker_(calligrapher)","Boston",,,
"http://dbpedia.org/resource/Drew_Karpyshyn","Canada",,,
"http://dbpedia.org/resource/Yang_Mo","China",,,
"http://dbpedia.org/resource/Laurent_de_Brunhoff","France",,,
"http://dbpedia.org/resource/Anne_Weber","Germany",,,
"http://dbpedia.org/resource/Axel_Schock","Germany",,,
"http://dbpedia.org/resource/Anshuman_Tiwari","India",,,
"http://dbpedia.org/resource/Pattukkottai_Prabakar","India",,,
"http://dbpedia.org/resource/Gajanan_Digambar_Madgulkar","India",,,
"http://dbpedia.org/resource/Anne_Szumigalski","London",,,
"http://dbpedia.org/resource/Michael_Korda","London",,,
"http://dbpedia.org/resource/Gajanan_Digambar_Madgulkar","Maharashtra",,,
"http://dbpedia.org/resource/Ed_Hula","New York (state)",,,
"http://dbpedia.org/resource/Atina_Grossmann","New York City",,,
"http://dbpedia.org/resource/Laurent_de_Brunhoff","Paris",,,
"http://dbpedia.org/resource/Barbara_Neely","Pennsylvania",,,
"http://dbpedia.org/resource/Irene_Mecchi","San Francisco",,,
"http://dbpedia.org/resource/Barbra_Ring","Drammen","Norwegian","http://dbpedia.org/resource/Norway","Oslo"
"http://dbpedia.org/resource/Chad_Oliver","Cincinnati, Ohio","American",,"Austin, Texas"
"http://dbpedia.org/resource/Lillian_Hellman","New Orleans, Louisiana","American",,"Massachusetts"
"http://dbpedia.org/resource/Lillian_Hellman","New Orleans, Louisiana","American",,"Tisbury, Massachusetts"
"http://dbpedia.org/resource/Michael_O'Donoghue","United States","American",,"New York (state)"
"http://dbpedia.org/resource/Michael_O'Donoghue","United States","American",,"New York City"
"http://dbpedia.org/resource/Michael_O'Donoghue","United States","American",,"United States"
"http://dbpedia.org/resource/Arthur_A._Denny","Washington County, Indiana","US",,"Seattle"
"http://dbpedia.org/resource/Arthur_A._Denny","Indiana","US",,"Seattle"
"http://dbpedia.org/resource/Arthur_A._Denny","Washington County, Indiana","US",,"Washington (state)"
"http://dbpedia.org/resource/Arthur_A._Denny","Indiana","US",,"Washington (state)"
"http://dbpedia.org/resource/Arthur_Bayldon","Leeds","English/Australian",,"Australia"
"http://dbpedia.org/resource/Arthur_Bayldon","Leeds","English/Australian",,"Randwick, New South Wales"
"http://dbpedia.org/resource/Elie_Wiesel","Kingdom of Romania","American",,"New York (state)"
"http://dbpedia.org/resource/Elie_Wiesel","Kingdom of Romania","American",,"New York City"
"http://dbpedia.org/resource/Elie_Wiesel","Kingdom of Romania","American",,"Manhattan"
"http://dbpedia.org/resource/Will_James_(artist)","Quebec","American",,"Hollywood"
"http://dbpedia.org/resource/Will_James_(artist)","Quebec","American",,"Los Angeles"
"http://dbpedia.org/resource/Will_James_(artist)","Quebec","American",,"California"
"http://dbpedia.org/resource/Bai_T._Moore","Liberia","Liberian",,"Liberia"
"http://dbpedia.org/resource/Razia_Butt","Wazirabad","Pakistani",,"Pakistan"
"http://dbpedia.org/resource/Razia_Butt","Wazirabad","Pakistani",,"Lahore"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Rio de Janeiro","Portuguese Empire",,"Lisbon"
"http://dbpedia.org/resource/Domingos_Caldas_Barbosa","Rio de Janeiro","Portuguese Empire",,"Kingdom of Portugal"
"http://dbpedia.org/resource/Barbara_Park","Mount Holly Township, New Jersey","American",,"Scottsdale, Arizona"
"http://dbpedia.org/resource/Victor_Barbeau","Quebec",,"http://dbpedia.org/resource/Canada","Montreal"
"http://dbpedia.org/resource/Victor_Barbeau","Montreal",,"http://dbpedia.org/resource/Canada","Montreal"
"http://dbpedia.org/resource/Attilâ_İlhan","Turkey",,,"Istanbul"
"http://dbpedia.org/resource/Anne_Whateley","Kingdom of England",,,"Warwickshire"
"http://dbpedia.org/resource/Barbu_Nemțeanu","Galați",,,"Bucharest"
"http://dbpedia.org/resource/Frederick_J._Jackson","Pittsburgh",,,"Hollywood"
"http://dbpedia.org/resource/Bimal_Kar","British India",,,"India"
"http://dbpedia.org/resource/Arthur_A._Ross","Chicago",,,"Los Angeles"
"http://dbpedia.org/resource/Roland_Bainton","Derbyshire",,,"New Haven, Connecticut"
"http://dbpedia.org/resource/Auberon_Waugh","United Kingdom",,,"United Kingdom"
"http://dbpedia.org/resource/Laird_Doyle","United States",,,"United States"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","United States",,,"United States"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Michigan",,,"United States"
"http://dbpedia.org/resource/János_Pilinszky","Budapest",,,"Budapest"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","United States",,,"California"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Michigan",,,"California"
"http://dbpedia.org/resource/Peter_von_Bagh","Finland",,,"Finland"
"http://dbpedia.org/resource/Frederick_J._Jackson","Pittsburgh",,,"Hollywood, California"
"http://dbpedia.org/resource/Sigrid_Undset","Denmark",,,"Norway"
"http://dbpedia.org/resource/Manuel_Maria_Barbosa_du_Bocage","Portugal",,,"Portugal"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","United States",,,"Santa Monica, California"
"http://dbpedia.org/resource/James_Lee_(screenwriter)","Michigan",,,"Santa Monica, California"
"http://dbpedia.org/resource/Manuel_Maria_Barbosa_du_Bocage","Portugal",,,"Lisbon"
"http://dbpedia.org/resource/Thomas_Shadwell","Norfolk",,,"Greater London"
"http://dbpedia.org/resource/Anne_Whateley","Kingdom of England",,,"Kingdom of England"
"http://dbpedia.org/resource/Henry_Vaughan","Wales",,,"Wales"
"http://dbpedia.org/resource/Athos_Dimoulas","Greece",,,"Athens"
"http://dbpedia.org/resource/Sigrid_Undset","Denmark",,,"Lillehammer"
"http://dbpedia.org/resource/Bimal_Kar","British India",,,"West Bengal"
"http://dbpedia.org/resource/Laird_Doyle","United States",,,"Glendale, California"
"http://dbpedia.org/resource/Martha_Cecilia","Dapitan City",,,"Bulacan"
"http://dbpedia.org/resource/Attila_József","Budapest",,,"Balatonszárszó"
"http://dbpedia.org/resource/Attila_József","Ferencváros",,,"Balatonszárszó"
"http://dbpedia.org/resource/Auberon_Waugh","United Kingdom",,,"Combe Florey"
"http://dbpedia.org/resource/Henry_Vaughan","Wales",,,"Brecknockshire"
"http://dbpedia.org/resource/Léon_Bloy","Périgueux",,,"Bourg-la-Reine"
"http://dbpedia.org/resource/Martha_Cecilia","Dapitan City",,,"Meycauayan"
